"id" "text" "screenname" "isretweet" "retweeted" "created"
"148" "538829849184309248" "@Walmart Im traveling, Im not in the city that I bought it in &amp; I am not home either and will not be until dec 2. So i guess I'm screwed huh" "callmejwil_AR" FALSE FALSE 1417302021
"149" "538829772298526720" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "mcflywanted1D" TRUE FALSE 1417302003
"150" "538829625980649472" "‚Äú@Walmart: @Brittin95 Hi Brittin! Who is your favorite character on the show? -Beth‚Äù

Opie. Now slide in my DMs, Beth." "Brittin95" FALSE FALSE 1417301968
"151" "538829541461196800" "Every other store will take diapers back except @Walmart

HORRIBLE customer service. I don't want your crap diapers!!" "StormyCraig" FALSE FALSE 1417301948
"152" "538829466584506368" "RT @TheNewAdvisory: .@BrianSozzi saw this Thurs night at my local @Walmart. Notice the lack of spell check? One at every register. http://t‚Ä¶" "DoShMi" TRUE FALSE 1417301930
"153" "538829461987131392" "RT @Walmart: @maureenkeavy Hi - We are happy you were still able to get some of the great movie deals. Enjoy! ~WalmartElves" "maureenkeavy" TRUE FALSE 1417301929
"154" "538829444333703168" "I just checked in @Walmart with #mPLACES" "kris268" FALSE FALSE 1417301925
"155" "538829291136761856" "RT @cbbypink: Loving my new tablet I got at #BlackFriday for 29$ a 10.1 RCA @Walmart Ì†ΩÌ≥±Ì†ΩÌ∏ÄÌ†ΩÌ±å" "RCATablets" TRUE FALSE 1417301888
"156" "538829286765895681" "I want to win a $100 @Walmart GC to Gift a @DaisyOutdoor this holiday season from @anewdawnnblog  http://t.co/3RchqNIn7m" "avrilsgranny" FALSE FALSE 1417301887
"157" "538829254608162816" "Here are 4 ways @WinCoFoods is CRUSHING @Walmart ‚Äî and why that's awesome. (via @Upworthy) http://t.co/iiTmM0mJKu" "prpapimayaguez" FALSE FALSE 1417301879
"158" "538828779208982528" "RT @TheVampsband: Today is #BlackFriday don't sleep in and miss it like Brad! Remember you can get the album in @Walmart‚Ä¶ http://t.co/8LlZK‚Ä¶" "American_singer" TRUE FALSE 1417301766
"159" "538828755582476289" "RT @TheVampsband: Hey USA! Miss us yet? Stop by @Target @ClairesStores @Walmart and grab #MeetTheVamps today #BlackFriday http://t.co/EL9Qm‚Ä¶" "American_singer" TRUE FALSE 1417301760
"160" "538828754932363264" "RT @favianna: Less Greed. Fair Pay for @Walmart Workers!
#WalmartStrikers #ArtistVSWalmart
Art by Olivia Hernandez http://t.co/0mN4oFPb7j" "Occupella" TRUE FALSE 1417301760
"161" "538828739917148161" "RT @jilevin: For every @WalMart store there's almost 1/2 million $$$ in public assistance. http://t.co/aWsMieGm" "flitedocnm" TRUE FALSE 1417301757
"162" "538828666944225281" "@Walmart hey. Get off of twitter and open another register. Thanks." "Doc__Roc" FALSE FALSE 1417301739
"163" "538828623013478400" "RT @Sarah__Reynolds: * @Walmart has no excuse not to raise wages.Stand up to greed on #BlackFriday http://t.co/u7mCEwCOtx #WalmartStrikers ‚Ä¶" "DickMackintosh" TRUE FALSE 1417301729
"164" "538828558890987522" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "TheVampsMx_" TRUE FALSE 1417301714
"165" "538828551156674560" "Went to @Walmart early this morning and a Verizon rep was there. Thank you, Diego, and Merry Christmas to me! http://t.co/y9BeN3PWJN" "TammiGoffPhotos" FALSE FALSE 1417301712
"166" "538828513084997633" "Woah @BirdsEye Look how much @Walmart cares about your product. Wanted 2 buy some veggies but this turned me off. http://t.co/CMtZvb1ndN" "ashleydmary" FALSE FALSE 1417301703
"167" "538828483607007232" "@Walmart I DID! I Contacted through email &amp; phone still no luck. Every1 keeps telling me it isnt their problem. Doesnt help that Im travelin" "callmejwil_AR" FALSE FALSE 1417301696
"168" "538828459465015298" "RT @MaryKapadia: @Sarah__Reynolds @maynon2013 @Walmart It's better to let the poor people subsidize the poor people..." "maynon2013" TRUE FALSE 1417301690
"169" "538828368083685376" "@walmart your auto care service sucks dick, I don't recommend it to anyone." "KyleMcGinnis6" FALSE FALSE 1417301668
"170" "538828057310920704" "RT @ricekrispies: Dulce de Leche Treats make a caramelicious gift. Get recipe &amp; ingredients at @Walmart. http://t.co/Dxbr1fN27n
https://t.c‚Ä¶" "yamiangelica2" TRUE FALSE 1417301594
"171" "538827975119355904" "@Walmart why hasn't the video of John Crawford being killed in your store been released to his family?" "sadbbydoll" FALSE FALSE 1417301574
"172" "538827935806152704" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "RitaD4ks" TRUE FALSE 1417301565
"173" "538827873252306944" "RT @TheVampsband: Hey USA! Miss us yet? Stop by @Target @ClairesStores @Walmart and grab #MeetTheVamps today #BlackFriday http://t.co/EL9Qm‚Ä¶" "Anita_Oa" TRUE FALSE 1417301550
"174" "538827836778622976" "@Brittin95 @Walmart everything was such a mess and I did find 2 copies of The Lego Movie but I didn't know how much it was" "MorganTyler86" FALSE FALSE 1417301541
"175" "538827499405602816" "@MorganTyler86 @Walmart nice, you'll love it" "Brittin95" FALSE FALSE 1417301461
"176" "538827367074897920" "$100 @Walmart Gift Card #Sweeps from @ManTripping to buy an @DaisyOutdoor #ItsADaisy BB Gun; Enter Here: http://t.co/EBKmhmqPAU" "seabattle2" FALSE FALSE 1417301429
"177" "538827308208226304" "I just checked in @Walmart with #mPLACES" "nohea41" FALSE FALSE 1417301415
"178" "538827280525824000" "@Brittin95 @Walmart I bought SOA seasons 1, 3 and 4 for $10 each" "MorganTyler86" FALSE FALSE 1417301409
"179" "538827277120053251" "Just HAD to get a quick video of this SWEET #modela #fordmodela #woodie #fordwoodie @walmart #walmart‚Ä¶ http://t.co/RAl2Xsjc5d" "1ownercarguy" FALSE FALSE 1417301408
"180" "538827229241692160" "@Walmart by a specific mail.. Or any mail and the charges are on me or You?" "safi_hanif" FALSE FALSE 1417301397
"181" "538827151181885440" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "liv110400" TRUE FALSE 1417301378
"182" "538827006843322369" "RT @raju: 10% of @Walmart's mobile-generated sales emanate from inside a Wal-Mart store: http://t.co/1ZnkxDBkfn
@sarahhalzack http://t.co/k‚Ä¶" "zeitgeiststuff" TRUE FALSE 1417301344
"183" "538826948236296192" "@Walmart thinks the National Guard gonna keep the People of they ass. We fightin wars in 6 different countries They not gonna b around 4ever" "Moreaga" FALSE FALSE 1417301330
"184" "538826615346966528" "No, @Walmart, there isn't anyone here. And I've asked 3 people to help. @Target put up a store in Sioux county please http://t.co/2Oh1VQDXSj" "anderson_jake65" FALSE FALSE 1417301250
"185" "538826524149837824" "@Walmart WOW!!!! Only 8 cash outs open at Yorkton #Walmart during a sale!  Full carts being left everywhere!" "OwenParker4" FALSE FALSE 1417301228
"186" "538826502528577536" "RT @trayf: I'd love to see @McDonalds or @Walmart CEO's scheduling last minute child care EVERY WEEK. #schedulesthatwork" "cookiesinheaven" TRUE FALSE 1417301223
"187" "538826306343796740" "@Walmart saw commercial that #Walmart will open more lanes than ever ... Yeah? Three??" "TianCam" FALSE FALSE 1417301176
"188" "538826132007972865" "@Walmart not saying much when you only ever have like 5 open at any time. Is this supposed to be a selling point?" "pjb4466" FALSE FALSE 1417301135
"189" "538826035161489409" ".@Walmart is opening more checkout lanes this holiday season. What about the non-holiday season? 5 minutes in the store, 25 minutes in line." "marcusegraham" FALSE FALSE 1417301112
"190" "538825963950194688" "RT @Walmart: Decorating for the holidays? Here‚Äôs how to quickly decorate a perfect tree: http://t.co/hTRDYzUQ4h http://t.co/jCG6nNcukn" "hollycheesecake" TRUE FALSE 1417301095
"191" "538825926440517632" "@pmarca @WalMart is brilliantly run. They have successfully socialized the costs of their low prices." "livecut" FALSE FALSE 1417301086
"192" "538825911945420801" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "FayeWTheVamps" TRUE FALSE 1417301082
"193" "538825893259403264" "@Walmart has horrible customer service." "sarahbrangoccio" FALSE FALSE 1417301078
"194" "538825484910743555" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "likelearntofix" TRUE FALSE 1417300981
"195" "538825300491370496" "@Walmart this is why ppl are so unhappy with u doesn't matter if ur prices are low if U have horrendous customer service y wud we come?!" "c_insomniac" FALSE FALSE 1417300937
"196" "538825091874684928" "@Walmart's 1 Hour Guarantee is the biggest joke. After paying 4 a item that I don't physical have, at least make sure the website works" "callmejwil_AR" FALSE FALSE 1417300887
"197" "538825048862494720" "RT @IslandRecords: While you're out shopping for great deals don't forget to stop by @ClairesStores, @Target or @Walmart to get @TheVampsba‚Ä¶" "connors_bass" TRUE FALSE 1417300877
"198" "538824836764540928" "I want to win a $100 @Walmart GC to Gift a @DaisyOutdoor this holiday season from @anewdawnnblog  http://t.co/2hjyuxcMSK" "seabattle2" FALSE FALSE 1417300826
"199" "538824797166125056" "RT @Nettaaaaaaaa: A national @Walmart boycott could be our generations Montgomery Bus Boycott. #JohnCrawford #BlackOutFriday hmmmm Ì†ΩÌ∏â" "overallretweet" TRUE FALSE 1417300817
"200" "538824312027742208" "This week‚Äôs #CultureMyPop has a former @WalMart employee who shares some #BlackFriday horror stories. http://t.co/WkFdxxybBW" "DesDelgadillo" FALSE FALSE 1417300701
